"source","test_type","df1","df2","test_comp","test_value","p_comp","reported_p","computed_p","raw","error","decision_error","one_tailed_in_txt","apa_factor"
"2012-09-LaS-herold-et-al-2011-say-it-like-you-mean-it-mothers-use-of-prosody-to-convey-word-meaning.pdf","F",1,52,"=",15.4,"<",0.01,0.000256692567969797,"F(1, 52) = 15.4, p < .01",FALSE,FALSE,FALSE,0.9
"2012-09-LaS-herold-et-al-2011-say-it-like-you-mean-it-mothers-use-of-prosody-to-convey-word-meaning.pdf","F",1,51,"=",18.74,"<",0.01,7.00778918209323e-05,"F(1, 51) = 18.74, p < .01",FALSE,FALSE,FALSE,0.9
"2012-09-LaS-herold-et-al-2011-say-it-like-you-mean-it-mothers-use-of-prosody-to-convey-word-meaning.pdf","F",1,52,"=",7.35,"<",0.01,0.00906598570285296,"F(1, 52) = 7.35, p < .01",FALSE,FALSE,FALSE,0.9
"2012-09-LaS-herold-et-al-2011-say-it-like-you-mean-it-mothers-use-of-prosody-to-convey-word-meaning.pdf","F",1,52,"=",21.57,"<",0.01,2.35773049807011e-05,"F(1, 52) = 21.57, p < .01",FALSE,FALSE,FALSE,0.9
"2012-09-LaS-herold-et-al-2011-say-it-like-you-mean-it-mothers-use-of-prosody-to-convey-word-meaning.pdf","F",1,52,"=",55.38,"<",0.01,9.7826032338379e-10,"F(1, 52) = 55.38, p < .01",FALSE,FALSE,FALSE,0.9
"2012-09-LaS-herold-et-al-2011-say-it-like-you-mean-it-mothers-use-of-prosody-to-convey-word-meaning.pdf","F",1,51,"=",56.87,"<",0.01,7.62140871041546e-10,"F(1, 51) = 56.87, p < .01",FALSE,FALSE,FALSE,0.9
"2012-09-LaS-herold-et-al-2011-say-it-like-you-mean-it-mothers-use-of-prosody-to-convey-word-meaning.pdf","F",1,52,"=",2.62,"=",0.112,0.111574684646605,"F(1, 52) = 2.62, p = .112",FALSE,FALSE,FALSE,0.9
"2012-09-LaS-herold-et-al-2011-say-it-like-you-mean-it-mothers-use-of-prosody-to-convey-word-meaning.pdf","F",1,52,"=",8.74,"<",0.01,0.00467164922054691,"F(1, 52) = 8.74, p < .01",FALSE,FALSE,FALSE,0.9
"2012-09-LaS-herold-et-al-2011-say-it-like-you-mean-it-mothers-use-of-prosody-to-convey-word-meaning.pdf","F",1,52,"=",4.25,"<",0.05,0.0442654554810219,"F(1, 52) = 4.25, p < .05",FALSE,FALSE,FALSE,0.9
"2012-09-LaS-herold-et-al-2011-say-it-like-you-mean-it-mothers-use-of-prosody-to-convey-word-meaning.pdf","F",1,51,"=",7.39,"<",0.01,0.00894033343396507,"F(1, 51) = 7.39, p < .01",FALSE,FALSE,FALSE,0.9
"2012-09-LaS-herold-et-al-2011-say-it-like-you-mean-it-mothers-use-of-prosody-to-convey-word-meaning.pdf","F",1,52,"=",2.49,"=",0.12,0.12063641371391,"F(1, 52) = 2.49, p = .12",FALSE,FALSE,FALSE,0.9
"2012-12-LaS-kleber-et-al-2011-the-relationship-between-the-perception-and-production-of-coarticulation-during-a-sound-change-in.pdf","F",1,30,"=",9.8,"<",0.01,0.00387118244880009,"F(1, 30) = 9.8, p < 0.01",FALSE,FALSE,FALSE,0.5
"2012-12-LaS-kleber-et-al-2011-the-relationship-between-the-perception-and-production-of-coarticulation-during-a-sound-change-in.pdf","F",2,29,"=",466.1,"<",0.001,8.99438386594931e-23,"F(2, 29) = 466.1, p < 0.001",FALSE,FALSE,FALSE,0.5
"2012-12-LaS-kleber-et-al-2011-the-relationship-between-the-perception-and-production-of-coarticulation-during-a-sound-change-in.pdf","F",2,29,"=",25.8,"<",0.001,3.65521446205703e-07,"F(2, 29) = 25.8, p < 0.001",FALSE,FALSE,FALSE,0.5
"2012-12-LaS-kleber-et-al-2011-the-relationship-between-the-perception-and-production-of-coarticulation-during-a-sound-change-in.pdf","F",1,30,"=",17.6,"<",0.001,0.000222712562425261,"F(1, 30) = 17.6, p < 0.001",FALSE,FALSE,FALSE,0.5
"2012-12-LaS-kleber-et-al-2011-the-relationship-between-the-perception-and-production-of-coarticulation-during-a-sound-change-in.pdf","F",2,29,"=",165.7,"<",0.001,1.35329234773621e-16,"F(2, 29) = 165.7, p < 0.001",FALSE,FALSE,FALSE,0.5
"2012-12-LaS-kleber-et-al-2011-the-relationship-between-the-perception-and-production-of-coarticulation-during-a-sound-change-in.pdf","F",2,29,"=",16.8,"<",0.001,1.42706297310377e-05,"F(2, 29) = 16.8, p < 0.001",FALSE,FALSE,FALSE,0.5
"2012-12-LaS-kleber-et-al-2011-the-relationship-between-the-perception-and-production-of-coarticulation-during-a-sound-change-in.pdf","F",1,31,"=",20.3,"<",0.001,8.81209311930308e-05,"F(1, 31) = 20.3, p < 0.001",FALSE,FALSE,FALSE,0.5
"2012-12-LaS-kleber-et-al-2011-the-relationship-between-the-perception-and-production-of-coarticulation-during-a-sound-change-in.pdf","F",1,31,"=",176.3,"<",0.001,2.48005889086908e-14,"F(1, 31) = 176.3, p < 0.001",FALSE,FALSE,FALSE,0.5
"2012-12-LaS-kleber-et-al-2011-the-relationship-between-the-perception-and-production-of-coarticulation-during-a-sound-change-in.pdf","F",1,31,"=",22.4,"<",0.001,4.61237876070585e-05,"F(1, 31) = 22.4, p < 0.001",FALSE,FALSE,FALSE,0.5
"2012-12-LaS-kleber-et-al-2011-the-relationship-between-the-perception-and-production-of-coarticulation-during-a-sound-change-in.pdf","F",1,31,"=",3.9,"=",0.06,0.0572501017621618,"F(1, 31) = 3.9,p = 0.06",FALSE,FALSE,FALSE,0.5
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",2,10,"=",17.4,"<",0.001,0.000554127788787695,"F(2, 10) = 17.4, p < 0.001",FALSE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",1,4,"=",10,"<",0.05,0.0341094231674096,"F(1, 4) = 10.0, p < 0.05",FALSE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",1,4,"=",14.6,"<",0.05,0.0187622861941056,"F(1, 4) = 14.6, p < 0.05",FALSE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",2,10,"=",9.1,"<",0.01,0.00560730860145857,"F(2,10) = 9.1, p < 0.01",FALSE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",2,9,"=",2.9,"=",0.077,0.106638388432171,"F(2, 9) = 2.9, p = 0.077",TRUE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",1,9,"=",7.3,"<",0.05,0.0243198554698917,"F(1, 9) = 7.3, p < 0.05",FALSE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",1,4,"=",3.1,">",0.05,0.15309496241037,"F(1, 4) = 3.1, p > 0.05",FALSE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",1,4,"=",1.2,">",0.05,0.334852284194253,"F(1, 4) = 1.2,p > 0.05",FALSE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",2,4,"=",35.8,"<",0.001,0.0027994736989446,"F(2, 4) = 35.8, p < 0.001",TRUE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",1,4,"=",8.6,"<",0.05,0.0427039570510087,"F(1, 4) = 8.6, p < 0.05",FALSE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",1,9,"=",87.1,"<",0.001,6.33817581753694e-06,"F(1, 9) = 87.1, p < 0.001",FALSE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",2,9,"=",2.9,"=",0.077,0.106638388432171,"F(2, 9) = 2.9, p = 0.077",TRUE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",2,10,"=",9.2,"<",0.001,0.00541262949446387,"F(2, 10) = 9.2, p < 0.001",TRUE,FALSE,FALSE,0.48
"2012-13-LaS-kugler-genzel-2011-on-the-prosodic-expression-of-pragmatic-prominence-the-case-of-pitch-register-lowering-in-akan.pdf","F",1,9,"=",1.4,">",0.05,0.267034852215225,"F(1, 9) = 1.4, p > 0.05",FALSE,FALSE,FALSE,0.48
"2012-14-LaS-malaia-wilbur-2011-kinematic-signatures-of-telic-and-atelic-events-in-asl-predicates.pdf","F",5,912,"=",19.85,"<",0.001,8.12059559084395e-19,"F(5, 912) = 19.85, p < .001",FALSE,FALSE,FALSE,0.22
"2012-14-LaS-malaia-wilbur-2011-kinematic-signatures-of-telic-and-atelic-events-in-asl-predicates.pdf","F",5,912,"=",8.164,"<",0.001,1.49458440877005e-07,"F(5, 912) = 8.164, p < .001",FALSE,FALSE,FALSE,0.22
"2012-14-LaS-malaia-wilbur-2011-kinematic-signatures-of-telic-and-atelic-events-in-asl-predicates.pdf","F",5,912,"=",1.315,"=",0.255,0.255290123604743,"F(5, 912) = 1.315, p = .255",FALSE,FALSE,FALSE,0.22
"2012-14-LaS-malaia-wilbur-2011-kinematic-signatures-of-telic-and-atelic-events-in-asl-predicates.pdf","F",1,916,"=",4.099,"<",0.043,0.0431983027549559,"F(1, 916) = 4.099, p < .043",TRUE,FALSE,FALSE,0.22
"2012-15-LaS-morrill-2011-acoustic-correlates-of-stress-in-english-adjective-noun-compounds.pdf","F",1,23.9,"=",1.88,"=",0.18,0.183072575127924,"F(1, 23.9) = 1.88, p = .18",FALSE,FALSE,FALSE,0.05
"2012-15-LaS-morrill-2011-acoustic-correlates-of-stress-in-english-adjective-noun-compounds.pdf","F",1,36.6,"=",3.53,"=",0.07,0.0682500621988925,"F(1, 36.6) = 3.53, p = .07",FALSE,FALSE,FALSE,0.05
"2012-15-LaS-morrill-2011-acoustic-correlates-of-stress-in-english-adjective-noun-compounds.pdf","F",1,12.7,"=",4.52,"=",0.054,0.0537167745595447,"F(1, 12.7) = 4.52, p =.054",FALSE,FALSE,FALSE,0.05
"2012-15-LaS-morrill-2011-acoustic-correlates-of-stress-in-english-adjective-noun-compounds.pdf","F",1,13.5,"=",2.84,"=",0.12,0.114908131473319,"F(1, 13.5) = 2.84, p = .12",FALSE,FALSE,FALSE,0.05
"2012-15-LaS-morrill-2011-acoustic-correlates-of-stress-in-english-adjective-noun-compounds.pdf","F",1,11.4,"=",4.27,"=",0.06,0.0622842368172888,"F(1, 11.4) = 4.27, p = .06",FALSE,FALSE,FALSE,0.05
"2012-17-LaS-payne-et-al-2011-measuring-child-rhythm.pdf","F",2,37,"=",30.34,"<",0.001,1.5860882686099e-08,"F(2, 37) = 30.34, p < 0.001",FALSE,FALSE,FALSE,0.08
"2012-17-LaS-payne-et-al-2011-measuring-child-rhythm.pdf","F",3,37,"=",14.85,"<",0.001,1.67019380675875e-06,"F(3, 37) = 14.85, p < 0.001",FALSE,FALSE,FALSE,0.08
"2012-17-LaS-payne-et-al-2011-measuring-child-rhythm.pdf","F",6,37,"=",3.27,"<",0.05,0.0110975245177058,"F(6,37) = 3.27, p < 0.05",FALSE,FALSE,FALSE,0.08
"2012-17-LaS-payne-et-al-2011-measuring-child-rhythm.pdf","r",NA,1147,"=",-0.088,"<",0.01,0.00283139142369722,"r(1147)= -0.088, p < 0.01",FALSE,FALSE,FALSE,0.08
"2012-17-LaS-payne-et-al-2011-measuring-child-rhythm.pdf","r",NA,1147,"=",-0.251,"<",0.001,5.74551448357441e-18,"r(1147) = -0.251, p < 0.001",FALSE,FALSE,FALSE,0.08
"2012-17-LaS-payne-et-al-2011-measuring-child-rhythm.pdf","r",NA,1160,"=",-0.193,"<",0.001,3.25831319746178e-11,"r(1160) = -0.193, p < 0.001",FALSE,FALSE,FALSE,0.08
"2012-17-LaS-payne-et-al-2011-measuring-child-rhythm.pdf","r",NA,1160,"=",-0.258,"<",0.001,3.99892006634887e-19,"r(1160) = -0.258, p < 0.001",FALSE,FALSE,FALSE,0.08
"2012-17-LaS-payne-et-al-2011-measuring-child-rhythm.pdf","r",NA,1148,"=",0.057,"=",0.054,0.0533060634143183,"r(1148) = 0.057, p = 0.054",FALSE,FALSE,FALSE,0.08
"2012-18-LaS-robert-mathey-2011-the-effect-of-prime-duration-in-masked-orthographic-priming-depends-on-neighborhood-distribution.pdf","Chi2",1,NA,"=",90,"=",0.34,2.3816001643963e-21,"2(1) = 090, p = .34",TRUE,TRUE,FALSE,0.03
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",2,394,"=",135.64,"<",1e-04,1.51661578670467e-45,"F(2, 394) = 135.64, p < 0.0001",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",2,394,"=",219.37,"<",1e-04,9.38423227171506e-65,"F(2, 394)= 219.37, p < 0.0001",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",1,4,"=",53.8,"<",0.01,0.00183907580090356,"F(1, 4) = 53.8, p < 0.01",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",2,394,"=",94.27,"<",1e-04,3.49609044795439e-34,"F(2, 394) = 94.27, p < 0.0001",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",2,394,"=",348.01,"<",1e-04,8.67292887094654e-88,"F(2, 394) = 348.01, p < 0.0001",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",1,4,"=",3.03,">",0.05,0.156711695767006,"F(1, 4) = 3.03, p > 0.05",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",2,394,"=",127.2,"<",1e-04,2.39708526823584e-43,"F(2, 394) = 127.20, p < 0.0001",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",1,4,"=",1.52,">",0.05,0.285123504691545,"F(1, 4) = 1.52, p > 0.05",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",2,394,"=",5.07,"<",0.01,0.00669859599438754,"F(2, 394) =5.07, p < 0.01",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",2,394,"=",182.29,"<",1e-04,8.96359447510775e-57,"F(2, 394) = 182.29, p < 0.0001",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",1,4,"=",17.35,"<",0.05,0.0140842479521595,"F(1, 4) =17.35, p < 0.05",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",1,210,"=",36.5,"<",1e-04,6.85868766643997e-09,"F(1, 210) = 36.50, p < 0.0001",FALSE,FALSE,FALSE,0.36
"2012-19-LaS-shosted-et-al-2012-palatal-complexity-revisited-an-electropalatographic-analysis-of-n-in-brazilian-portuguese-with.pdf","F",1,210,"=",36.5,"<",1e-04,6.85868766643997e-09,"F(1, 210) = 36.50, p <0.0001",FALSE,FALSE,FALSE,0.36
"2012-24-LaS-zellers-post-2012-combining-formal-and-functional-approaches-to-topic-structure.pdf","F",1,313,"=",4.26,"<",0.05,0.0398437839381227,"F(1, 313) =4.26, p < 0.05",FALSE,FALSE,FALSE,0.5
"2012-24-LaS-zellers-post-2012-combining-formal-and-functional-approaches-to-topic-structure.pdf","F",1,313,"=",1.13,"ns",NA,0.288594780441795,"F(1, 313) = 1.13, n.s.",FALSE,FALSE,FALSE,0.5
"2012-24-LaS-zellers-post-2012-combining-formal-and-functional-approaches-to-topic-structure.pdf","Chi2",2,NA,"=",60.03,"<",0.01,9.21830611290831e-14,"2 (2, N = 587) = 60.03, p < 0.01",FALSE,FALSE,FALSE,0.5
"2012-24-LaS-zellers-post-2012-combining-formal-and-functional-approaches-to-topic-structure.pdf","F",3,544,"=",9.74,"<",0.05,2.86834965145796e-06,"F(3, 544) = 9.74, p< 0.05",FALSE,FALSE,FALSE,0.5
"2013-00-LaS-arnon-cohen-priva-2013-more-than-words-the-effect-of-multi-word-frequency-and-constituency-on-phonetic-duration.pdf","t",NA,26,"=",19.75,"<",0.001,3.53878752112935e-17,"t(26) = 19.75, p < 0.001",FALSE,FALSE,FALSE,0.17
"2013-00-LaS-arnon-cohen-priva-2013-more-than-words-the-effect-of-multi-word-frequency-and-constituency-on-phonetic-duration.pdf","t",NA,26,"=",-4.75,"<",0.001,6.50208852756121e-05,"t(26) = -4.75, p < 0.001",FALSE,FALSE,FALSE,0.17
"2013-00-LaS-arnon-cohen-priva-2013-more-than-words-the-effect-of-multi-word-frequency-and-constituency-on-phonetic-duration.pdf","t",NA,26,"=",3.75,"<",0.001,0.000894241713365042,"t(26) = 3.75, p < 0.001",FALSE,FALSE,FALSE,0.17
"2013-00-LaS-arnon-cohen-priva-2013-more-than-words-the-effect-of-multi-word-frequency-and-constituency-on-phonetic-duration.pdf","t",NA,26,"=",0.57,"=",0.56,0.573570597019202,"t(26) = .57, p = 0.56",TRUE,FALSE,FALSE,0.17
"2013-00-LaS-arnon-cohen-priva-2013-more-than-words-the-effect-of-multi-word-frequency-and-constituency-on-phonetic-duration.pdf","t",NA,26,"=",1.54,">",0.1,0.135643858087694,"t(26) = 1.54, p > 0.1",FALSE,FALSE,FALSE,0.17
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",3,455,"=",16.581,"=",0.001,3.06221672108083e-10,"F(3, 455) = 16.581, p = 0.001",TRUE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",2,455,"=",9.594,"<",0.001,8.29546029337506e-05,"F(2, 455) = 9.594, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",6,455,"=",4.909,"<",0.001,7.04052818919667e-05,"F(6, 455 ) = 4.909, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",3,443,"=",17.646,"<",0.001,7.74915189361584e-11,"F(3, 443) = 17.646, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",2,443,"=",11.463,"<",0.001,1.40030235890101e-05,"F(2, 443) = 11.463, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",6,443,"=",5.278,"<",0.001,2.86123926875814e-05,"F(6, 443) = 5.278, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",1,261,"=",16.504,"<",0.001,6.42615811696424e-05,"F(1, 261) =16.504, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",3,262,"=",3.726,"=",0.012,0.0119061789289416,"F(3, 262) = 3.726, p = 0.012",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",3,262,"=",5.08,"=",0.002,0.00195739446464462,"F(3, 262) =5.080, p = 0.002",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",1,355,"=",68.486,"<",0.001,2.61604685193217e-15,"F(1, 355) = 68.486,p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",3,355,"=",10.642,"<",0.001,1.02506918679513e-06,"F(3, 355) = 10.642, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",2,355,"=",5.525,"=",0.004,0.0043362037546648,"F(2, 355) = 5.525, p = 0.004",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",1,355,"=",864.775,"<",0.001,3.56115863279014e-97,"F(1, 355) = 864.775, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",3,355,"=",8.488,"<",0.001,1.84805763215807e-05,"F(3, 355) = 8.488, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",2,355,"=",4.172,"=",0.016,0.0161841135277987,"F(2, 355) = 4.172, p = 0.016",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",6,355,"=",2.503,"=",0.022,0.0219422953810473,"F(6, 355) = 2.503, p = 0.022",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",4,609,"=",185.638,"<",0.001,6.3600422652896e-104,"F(4, 609) = 185.638, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",2,609,"=",5.197,"=",0.006,0.00578117225236335,"F(2, 609) = 5.197,p = 0.006",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",5,609,"=",3.947,"=",0.002,0.00157090156562515,"F(5, 609) = 3.947,p = 0.002",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",1,313,"=",122.288,"<",0.001,3.23737614918422e-24,"F(1, 313) = 122.288, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",2,313,"=",35.36,"<",0.001,1.4270185665617e-14,"F(2, 313) = 35.360, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",3,313,"=",4.457,"=",0.004,0.00439624408440279,"F(3, 313) = 4.457, p = 0.004",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",6,313,"=",2.389,"=",0.028,0.0284903332791877,"F(6, 313) = 2.389,p = 0.028",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",1,313,"=",449.004,"<",0.001,1.96832897504366e-62,"F(1, 313) = 449.004, p < 0.001",FALSE,FALSE,FALSE,0.89
"2013-01-LaS-astruc-et-al-2012-tonal-targets-in-early-child-english-spanish-and-catalan.pdf","F",2,313,"=",45.441,"<",0.001,4.71910737088457e-18,"F(2, 313) = 45.441, p < 0.001",FALSE,FALSE,FALSE,0.89
